"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Option Name 4","Option Value 4","Option Name 5","Option Value 5","Option Name 6","Option Value 6","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"661f1d2a9c3e1610ca71f3c8","5b25ba94-eadd-437f-84cf-ca8a4cb47efc","PHYSICAL","shop-classes","in-person-wset-level-3-award-in-spirits-9tphz-h2bpp","In-Person WSET Level 3 Award in Spirits September 16-21, 2024 8:30 am to 5:00 pm","<p class="""" style=""white-space:pre-wrap;""><span style=""color: rgb(29, 29, 29)"">The WSET Level 3 Award in Spirits will be held September 16-21, 2024. 5 full days of instruction, with the exam on the sixth day. This course will be held at our main teaching space in Nashville, Tennessee: 1201 4th Ave S. Nashville, TN 37210</span></p><p class="""" style=""white-space:pre-wrap;""><span style=""color: rgb(29, 29, 29)"">REFUNDS: Payments in full are due at the time of registration for the course, payable through the website. All courses are non-refundable, but you may transfer to another class up to three (3) weeks before the START of the course, and secure a spot in another course for no additional charge. All transfer requests must be received by email. Transfer requests received after this time will not be accepted.</span></p><p class="""" style=""white-space:pre-wrap;""><span style=""color: rgb(29, 29, 29)"">The Total Qualification Time for the Level 3 Award in Spirits is 84 hours. This is made up of 32½ Guided Learning Hours  (of which 2½ hours are for the examination) and 51½ hours of private study.</span></p><p class="""" style=""white-space:pre-wrap;""><span style=""color: rgb(29, 29, 29)"">REASONABLE ADJUSTMENT: Please inform us at the time of booking if you require reasonable adjustment for the examination. Subvino strives to set up ALL candidates for success. Please contact us by email so that we may assist you: </span><a href=""mailto:phillip@sebeved.com?subject=Request%20for%20Reasonable%20Adjustment"">phillip@sebeved.com</a><span style=""color: rgb(29, 29, 29)"">. Tasting of spirits will take place throughout the course. Please be prepared to spit during the tastings.</span></p><p class="""" style=""white-space:pre-wrap;""><span style=""color: rgb(29, 29, 29)"">Before signing up, please read our </span><a href=""/policies""><span style=""text-decoration:underline""><span style=""color: rgb(29, 29, 29)"">Policies</span></span></a><span style=""color: rgb(29, 29, 29)""><br><br>Also, download the </span><a href=""https://www.wsetglobal.com/media/11740/wset_l3spirits_specification_en_jul2022_issue21.pdf""><span style=""text-decoration:underline""><span style=""color: rgb(29, 29, 29)"">Specification for this Qualification</span></span><span style=""color: rgb(29, 29, 29)""> </span></a><span style=""color: rgb(29, 29, 29)"">to understand the scope of this course.</span></p>","SQ1432635","","","","","","","","","","","","","1350.00","0.00","No","14","/spirits-classes-inperson","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/65315255e6fb0c67c8a0d8e2/df8786d9-0d52-41f4-993a-0f2326c1f739/EN_Spirits%2C+Level+3+Award+%281200x1200%29.jpg"
"65f1f8ecb3a50f529f1947ba","39dd5a7c-0311-4f65-bc03-51cba1213021","PHYSICAL","shop-classes","inperson-wset-level-1-award-in-spirits","In-Person WSET Level 1 Award in Spirits August 18, 2024 8:30 am- 5:00 pm","<p class="""" style=""white-space:pre-wrap;""><span style=""color: rgb(29, 29, 29)"">This <strong>In-Person Level 1 Award in Spirits Class</strong> will be held On August 18, 2024.</span></p><p class="""" style=""white-space:pre-wrap;""><span style=""color: rgb(29, 29, 29)"">The location is the Track One building: 1201 4th Ave. S Nashville, TN 37210</span></p><p class="""" style=""white-space:pre-wrap;"">The Total Qualification Time for the Level 1 Award in Spirits is a minimum 6 hours, which includes 45 minutes for the exam. All this takes place in our classroom the day of the class.</p><p class="""" style=""white-space:pre-wrap;""><span style=""color: rgb(29, 29, 29)"">REFUNDS: Payments in full are due at the time of registration for the course, payable through the website. All courses are non-refundable, but you may transfer to another class up to three (3) weeks before the START of the course, and secure a spot in another course for no additional charge. All transfer requests must be received by email. Transfer requests received after this time will not be accepted.</span></p><p class="""" style=""white-space:pre-wrap;""><span style=""color: rgb(29, 29, 29)"">REASONABLE ADJUSTMENT: Please inform us at the time of booking if you require reasonable adjustment for the examination. SEBEVED strives to set up ALL candidates for success. Please contact us by email so that we may assist you: </span><a href=""mailto:phillip@subvinocompany.com?subject=Request%20for%20Reasonable%20Adjustment"" target=""""><span style=""color: rgb(29, 29, 29)"">phillip@sebeved.com</span></a></p>","SQ3359539","","","","","","","","","","","","","325.00","0.00","No","15","/spirits-classes-inperson","spirits, In person Spirits","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/65315255e6fb0c67c8a0d8e2/258e7c82-8f62-4a1b-a1fe-053e86071d9f/EN_Spirits%2C+Level+1+Award+%281200x1200%29.jpg"
"67a21c3993927b1a3e5d0939","21357a6b-bb8c-4710-a746-d4edcac12172","PHYSICAL","shop-classes","inperson-wset-level-1-award-in-spirits-7p2rm","In-Person WSET Level 1 Award in Spirits August 18, 2024 8:30 am- 5:00 pm (Copy)","<p class="""" style=""white-space:pre-wrap;""><span style=""color: rgb(29, 29, 29)"">This <strong>In-Person Level 1 Award in Spirits Class</strong> will be held On August 18, 2024.</span></p><p class="""" style=""white-space:pre-wrap;""><span style=""color: rgb(29, 29, 29)"">The location is the Track One building: 1201 4th Ave. S Nashville, TN 37210</span></p><p class="""" style=""white-space:pre-wrap;"">The Total Qualification Time for the Level 1 Award in Spirits is a minimum 6 hours, which includes 45 minutes for the exam. All this takes place in our classroom the day of the class.</p><p class="""" style=""white-space:pre-wrap;""><span style=""color: rgb(29, 29, 29)"">REFUNDS: Payments in full are due at the time of registration for the course, payable through the website. All courses are non-refundable, but you may transfer to another class up to three (3) weeks before the START of the course, and secure a spot in another course for no additional charge. All transfer requests must be received by email. Transfer requests received after this time will not be accepted.</span></p><p class="""" style=""white-space:pre-wrap;""><span style=""color: rgb(29, 29, 29)"">REASONABLE ADJUSTMENT: Please inform us at the time of booking if you require reasonable adjustment for the examination. SEBEVED strives to set up ALL candidates for success. Please contact us by email so that we may assist you: </span><a href=""mailto:phillip@subvinocompany.com?subject=Request%20for%20Reasonable%20Adjustment"" target=""""><span style=""color: rgb(29, 29, 29)"">phillip@sebeved.com</span></a></p>","SQ4316136","","","","","","","","","","","","","325.00","0.00","No","15","/spirits-classes-inperson","spirits, In person Spirits","0.0","0.0","0.0","0.0","No","https://images.squarespace-cdn.com/content/v1/65315255e6fb0c67c8a0d8e2/258e7c82-8f62-4a1b-a1fe-053e86071d9f/EN_Spirits%2C+Level+1+Award+%281200x1200%29.jpg"
"66ef17158ce2a546d0158178","f3fc5fca-2059-46d9-b3bc-512dcd17c6e6","PHYSICAL","shop-classes","inperson-wset-level-1-award-in-spirits-february2025","In-Person WSET Level 1 Award in Spirits February 22, 2025 8:30 am- 5:00 pm","<p><span>This </span><strong><span>In-Person Level 1 Award in Spirits Class</span></strong><span> will be held on February 22, 2025.</span></p><p><span>The location is the Track One building: 1201 4th Ave. S Nashville, TN 37210</span></p><p>The Total Qualification Time for the Level 1 Award in Spirits is a minimum 6 hours, which includes 45 minutes for the exam. All this takes place in our classroom the day of the class.</p><p><span>REFUNDS: Payments in full are due at the time of registration for the course, payable through the website. All courses are non-refundable, but you may transfer to another class up to three (3) weeks before the START of the course, and secure a spot in another course for no additional charge. All transfer requests must be received by email. Transfer requests received after this time will not be accepted.</span></p><p><span>REASONABLE ADJUSTMENT: Please inform us at the time of booking if you require reasonable adjustment for the examination. SEBEVED strives to set up ALL candidates for success. Please contact us by email so that we may assist you: </span><a target="""" href=""mailto:phillip@subvinocompany.com?subject=Request%20for%20Reasonable%20Adjustment""><span>phillip@sebeved.com</span></a></p>","SQ2812328","","","","","","","","","","","","","325.00","0.00","No","0","/spirits-classes-inperson","spirits, In person Spirits","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/65315255e6fb0c67c8a0d8e2/258e7c82-8f62-4a1b-a1fe-053e86071d9f/EN_Spirits%2C+Level+1+Award+%281200x1200%29.jpg"
"688bede7bb532946bfd3debd","966e846c-65fd-428d-98b7-ee0c7faf9a4c","PHYSICAL","shop-classes","inperson-wset-level-1-award-in-spirits-november2025","In-Person WSET Level 1 Award in Spirits on Saturday, November 15, 2025 8:30 am- 5:00 pm","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>This </span><strong><span>In-Person Level 1 Award in Spirits Class</span></strong><span> will be held on November 15, 2025.</span></p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>The location is the Nashville Wine Auction Office: 2416 21st Avenue South, Suite 101, Nashville, TN 37212</span></p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">The Total Qualification Time for the Level 1 Award in Spirits is a minimum 6 hours, which includes 45 minutes for the exam. All this takes place in our classroom the day of the class.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>REFUNDS: Payments in full are due at the time of registration for the course, payable through the website. All courses are non-refundable, but you may transfer to another class up to three (3) weeks before the START of the course, and secure a spot in another course for no additional charge. All transfer requests must be received by email. Transfer requests received after this time will not be accepted.</span></p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>REASONABLE ADJUSTMENT: Please inform us at the time of booking if you require reasonable adjustment for the examination. SEBEVED strives to set up ALL candidates for success. Please contact us by email so that we may assist you: </span><a target="""" href=""mailto:phillip@subvinocompany.com?subject=Request%20for%20Reasonable%20Adjustment""><span>phillip@sebeved.com</span></a></p>","SQ7711175","","","","","","","","","","","","","325.00","0.00","No","16","/spirits-classes-inperson","spirits, In person Spirits","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/65315255e6fb0c67c8a0d8e2/258e7c82-8f62-4a1b-a1fe-053e86071d9f/EN_Spirits%2C+Level+1+Award+%281200x1200%29.jpg"
"65b9509802b4693036275577","dff46112-7a6e-4fcf-8cae-825884b87b40","PHYSICAL","shop-classes","online-wset-level-1-award-in-beer","Online WSET Level 1 Award in Beer","<p class="""" style=""white-space:pre-wrap;""><span style=""color: rgb(29, 29, 29)"">This <strong>Online Level 1 Award in Beer Class</strong> is offered on a rolling basis. Select a date from the drop-down list.</span></p><p class="""" style=""white-space:pre-wrap;""><span style=""color: rgb(29, 29, 29)"">The  contact time necessary for the qualification is a total of 6 hours, including  45 minutes allocated for the exam.</span></p><p class="""" style=""white-space:pre-wrap;""><span style=""color: rgb(29, 29, 29)"">REFUNDS: Payments in full are due at the time of registration for the course, payable through the website. All courses are non-refundable, but you may transfer to another class up to three (3) weeks before the START of the course, and secure a spot in another course for no additional charge. All transfer requests must be received by email. Transfer requests received after this time will not be accepted.</span></p><p class="""" style=""white-space:pre-wrap;""><span style=""color: rgb(29, 29, 29)"">REASONABLE ADJUSTMENT: Please inform us at the time of booking if you require reasonable adjustment for the examination. SEBEVED strives to set up ALL candidates for success. Please contact us by email so that we may assist you: </span><a href=""mailto:phillip@subvinocompany.com?subject=Request%20for%20Reasonable%20Adjustment"" target=""""><span style=""color: rgb(29, 29, 29)"">phillip@subvinocompany.com</span></a></p>","SQ9441400","Date","February 10-March 9","","","","","","","","","","","275.00","0.00","No","Unlimited","/online-beer-classes","Beer, Online Wset Level 1 Beer","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/65315255e6fb0c67c8a0d8e2/dcadbd5c-0fa5-43e5-a224-292ee6b9565e/EN_L1Beer-Online_1.1.Square.png"
"","730e23f4-817d-4337-a754-f2068b073a9d","","","","","","SQ1214759","Date","March 10-April 6","","","","","","","","","","","275.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","4f824581-3374-4b8d-ada9-4b660045f1cf","","","","","","SQ9598966","Date","April 7- May 4","","","","","","","","","","","275.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","edefb264-e97e-4b78-a666-2abf6806e379","","","","","","SQ0085370","Date","May 5-June 1","","","","","","","","","","","275.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","b878dfa8-3cb7-43a0-862c-4409ce15234a","","","","","","SQ5535117","Date","June 2-June 29","","","","","","","","","","","275.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","72e542e3-b549-4701-9e1d-360d7cbd5ddd","","","","","","SQ6397259","Date","June 30-July 27","","","","","","","","","","","275.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"65ba4ced8fa762230d88316d","e88717de-7e42-4ea1-a239-401d43f5f5ff","PHYSICAL","shop-classes","online-wset-level-1-award-in-beer-rk2el","Online WSET Level 2 Award in Beer","<p class="""" style=""white-space:pre-wrap;""><span style=""color: rgb(29, 29, 29)"">This <strong>Online Level 2 Award in Beer Class</strong> is offered on a rolling basis. Select a date from the drop-down list.</span></p><p class="""" style=""white-space:pre-wrap;""><span style=""color: rgb(29, 29, 29)"">REFUNDS: Payments in full are due at the time of registration for the course, payable through the website. All courses are non-refundable, but you may transfer to another class up to three (3) weeks before the START of the course, and secure a spot in another course for no additional charge. All transfer requests must be received by email. Transfer requests received after this time will not be accepted.</span></p><p class="""" style=""white-space:pre-wrap;""><span style=""color: rgb(29, 29, 29)"">REASONABLE ADJUSTMENT: Please inform us at the time of booking if you require reasonable adjustment for the examination. SEBEVED strives to set up ALL candidates for success. Please contact us by email so that we may assist you: </span><a href=""mailto:phillip@sebeved.com"">phillip@sebeved.com</a></p>","SQ4773808","Date","December 9-January 12","","","","","","","","","","","650.00","0.00","No","Unlimited","/online-beer-classes","Beer, Online Level 2 Beer","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/65315255e6fb0c67c8a0d8e2/1706708281738-NVLQQTBN8627EVBHC6GT/EN_L2Beer_Online_1.1.Square.png"
"","4d539b3b-f319-41d4-9e2f-a5c54726ef1c","","","","","","SQ0222809","Date","January 6-February 9","","","","","","","","","","","650.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","5ceca281-a14a-4a72-b810-55766f267ebe","","","","","","SQ5792005","Date","February 3-March 9","","","","","","","","","","","650.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","df7cba10-88e6-40bc-9041-d13b13f7e69c","","","","","","SQ1649889","Date","March 3-April 6","","","","","","","","","","","650.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","f41d3002-effb-4680-9e7f-6a99ba0464ff","","","","","","SQ0588288","Date","March 31-May 4","","","","","","","","","","","650.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","dfa2aa72-348c-495d-a26a-095e5f63f15c","","","","","","SQ9779061","Date","April 28- June 1","","","","","","","","","","","650.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","1efee753-5004-46eb-8315-4b44181d070f","","","","","","SQ8324948","Date","May 26-June 29","","","","","","","","","","","650.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","b49b5545-4e51-4ffd-a49c-620679a4c4e7","","","","","","SQ5738647","Date","June 23-July 27","","","","","","","","","","","650.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"65413b06b00d14145d2bbe91","4b2e1599-c66d-477b-92c5-91e9af5e4d05","PHYSICAL","shop-classes","online-wset-level-1-award-in-spirits","Online WSET Level 1 Award in Spirits","<p class="""" style=""white-space:pre-wrap;""><span style=""color: rgb(29, 29, 29)"">This <strong>Online Level 1 Award in Spirits Class</strong> is offered on a rolling basis. Select a date from the drop-down list.</span></p><p class="""" style=""white-space:pre-wrap;""><span style=""color: rgb(29, 29, 29)"">REFUNDS: Payments in full are due at the time of registration for the course, payable through the website. All courses are non-refundable, but you may transfer to another class up to three (3) weeks before the START of the course, and secure a spot in another course for no additional charge. All transfer requests must be received by email. Transfer requests received after this time will not be accepted.</span></p><p class="""" style=""white-space:pre-wrap;""><span style=""color: rgb(29, 29, 29)"">REASONABLE ADJUSTMENT: Please inform us at the time of booking if you require reasonable adjustment for the examination. SEBEVED strives to set up ALL candidates for success. Please contact us by email so that we may assist you: </span><a href=""mailto:phillip@subvinocompany.com?subject=Request%20for%20Reasonable%20Adjustment"" target=""""><span style=""color: rgb(29, 29, 29)"">phillip@subvinocompany.com</span></a></p>","SQ0200532","Date","July 14-August 10","","","","","","","","","","","240.00","0.00","No","Unlimited","/online-spirits-classes","spirits, Online WSET Level 1 Spirits","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/65315255e6fb0c67c8a0d8e2/1698773985965-RZHOCN4UYYNO4RF090K0/EN_Spirits%2C+Level+1+Award+-+Online+%281200x1200%29.jpg"
"65413767cdac382fe79bbd86","0364e6ca-b954-4237-b438-e293272929e5","PHYSICAL","shop-classes","online-wset-level-1-award-in-wines","Online WSET Level 1 Award in Wines with Palate Calibration Kit and Video Library","<p class="""" style=""white-space:pre-wrap;""><a href=""https://www.youtube.com/watch?v=iMyd1W5Wj-g""><strong>VIEW PROMO VIDEO</strong></a></p><p class="""" style=""white-space:pre-wrap;""><span style=""color: rgb(29, 29, 29)"">Online Course with the WSET and Southeastern Beverage Education! This course runs four weeks from the start date. We can enroll you in these course on a rolling basis.</span></p><p class="""" style=""white-space:pre-wrap;"">No other provider of WSET Online Wine courses offers what Southeastern Beverage Education offers. In addition to the excellent modules and studyguide that WSET has created on their Digital Campus, we supplement this with our Palate Calibration tasting kit sent directly to you,  a bank of instructional videos from our video library, and access to the highest-quality wine tasting kits through Master The World. The palate-calibrating tasting kit will save you hours searching for, procuring, and measuring the necessary substances asked for in the course. Included are all the unique substances you need to fully understand your palate’s thresholds for the fundamental tastes in wines. Sugar, Acid, PTC Strip, MSG, thorough instructions, and a tasting mat are all included. When you receive your kit, open it up, and follow the instructions included, as you cue up the corresponding videos to guide you through these fun activities.</p><p class="""" style=""white-space:pre-wrap;"">The videos will guide you through the exercises as if you were taking the in-person versions of our classes. We walk with you through the content featured throughout the online course, but with our particularly insightful take on this material. Supplementary videos will broaden your experience beyond the curriculum.</p><p class="""" style=""white-space:pre-wrap;"">We have partnered with <em>Master the World</em> tasting kits to give you access to the highest-quality WSET-focused wine samples that will cover most of the required wines you need to taste while taking the online course. This kit is $100, and you will be given a code to have the kit shipped to you.</p><p class="""" style=""white-space:pre-wrap;""><span style=""color: rgb(29, 29, 29)"">Online courses are taught through the WSET Digital Learning portal. Your textbook is provided digitally. The student is expected to obtain appropriate wines for the course. You have the option to purchase a Wine Tasting Kit from Master the World at checkout. Their kit contains 6 wines, which is over half of the 10 wines that you should taste. Southeastern Beverage Education will provide support and administer the exam for the course.</span></p><p class="""" style=""white-space:pre-wrap;""><span style=""color: rgb(29, 29, 29)"">REFUNDS: Payments in full are due at the time of registration for the course, payable through the website. All courses are non-refundable, but you may transfer to another class up to three (3) weeks before the START of the course, and secure a spot in another course for no additional charge. All transfer requests must be received by email. Transfer requests received after this time will not be accepted. </span><a href=""https://www.wsetglobal.com/media/11682/wset_l1wines_spec_en_jun2022_issue12.pdf"">Specification for this Qualification</a></p><p class="""" style=""white-space:pre-wrap;""><span style=""color: rgb(29, 29, 29)"">REASONABLE ADJUSTMENT: Please inform us at the time of booking if you require reasonable adjustment for the examination. SEBEVED strives to set up ALL candidates for success. Please contact us by email so that we may assist you: </span><a href=""mailto:phillip@subvinocompany.com?subject=Request%20for%20Reasonable%20Adjustment"" target=""""><span style=""color: rgb(29, 29, 29)"">phillip@sebeved.com</span></a></p><p class="""" style=""white-space:pre-wrap;""><span style=""color: rgb(29, 29, 29)"">Before signing up, please read our</span><span style=""text-decoration:underline""><span style=""color: rgb(29, 29, 29)""> </span></span><a href=""/policies""><span style=""text-decoration:underline""><span style=""color: rgb(29, 29, 29)"">Policies</span></span></a></p><p class="""" style=""white-space:pre-wrap;""><span style=""color: rgb(29, 29, 29)"">Also, download the</span><a href=""https://www.wsetglobal.com/media/11682/wset_l1wines_spec_en_jun2022_issue12.pdf""><span style=""color: rgb(29, 29, 29)""> </span><span style=""text-decoration:underline""><span style=""color: rgb(29, 29, 29)"">Specification for this Qualification</span></span><span style=""color: rgb(29, 29, 29)""> </span></a><span style=""color: rgb(29, 29, 29)"">to understand the scope of this course.</span></p>","SQ3130665","Date","August 18- September 14","","","","","","","","","","","310.00","0.00","No","Unlimited","/online-wine-classes","wine, Online WSET Level 1 Wine","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/65315255e6fb0c67c8a0d8e2/54b0c1bc-5c8a-47d6-8454-7f904a956884/EN_Wines%2C+Level+1+Award+in+Wines+-+Online+%281200x1200%29.jpg https://images.squarespace-cdn.com/content/v1/65315255e6fb0c67c8a0d8e2/61a1df08-a9b9-4ba6-9e1a-11def002e59b/IMG_0258.jpeg https://images.squarespace-cdn.com/content/v1/65315255e6fb0c67c8a0d8e2/ee058725-3120-4c6d-afef-52f0ce0ac11a/Screenshot+2024-05-13+at+6.08.05%E2%80%AFPM.png https://images.squarespace-cdn.com/content/v1/65315255e6fb0c67c8a0d8e2/1715793460150-MRRABA9KVJIKRJULHRDJ/This+course+includes+Online+Instruction+Videos.+%281%29.png"
"","4d18c639-cfbb-4c15-bde4-ae7684943624","","","","","","SQ5583660","Date","September 1-September 28","","","","","","","","","","","310.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","7b050be7-c7fc-40ce-8373-f5a2c99818f7","","","","","","SQ5029165","Date","September 15-October 12","","","","","","","","","","","310.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","c3696a57-49ce-4302-ac6a-68147883ff71","","","","","","SQ0280831","Date","September 29-October 26","","","","","","","","","","","310.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","297824ae-5dfe-4964-9a71-99c7a4c4fe38","","","","","","SQ5317790","Date","October 13-November 9","","","","","","","","","","","310.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","3c9e0c5a-b296-44a7-894e-3d6afb9817b7","","","","","","SQ7006194","Date","October 27-November 23","","","","","","","","","","","310.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","67ba6aab-7abb-4f2b-bf5e-fef577dd583b","","","","","","SQ1289782","Date","November 10-December 7","","","","","","","","","","","310.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","6d9b6917-cc7e-4ac6-95d1-83c53e970fc5","","","","","","SQ9809657","Date","November 24-December 21","","","","","","","","","","","310.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","2e6e50e8-54fd-403c-b10b-a717b3731287","","","","","","SQ0996128","Date","December 8-January 4 2026","","","","","","","","","","","310.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","01b691d2-7231-4ca0-93ff-a4d3262b168a","","","","","","SQ2831434","Date","January 19 2026-February 15","","","","","","","","","","","310.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","5a8eb287-a78d-4138-af0f-c4cd3a52909a","","","","","","SQ2632239","Date","February 2-March 1","","","","","","","","","","","310.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","4979ce8e-fbe5-4f7a-a68b-2a1e3d761fa2","","","","","","SQ1434320","Date","February 16-March 15","","","","","","","","","","","310.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","e4498ad3-fa70-480f-836e-df265f191083","","","","","","SQ3587929","Date","March 2-March 29","","","","","","","","","","","310.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","e531ffde-bf5c-4981-ab63-b1f4d623d624","","","","","","SQ2692155","Date","March 16-April 12","","","","","","","","","","","310.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","1025548e-e15b-4dd7-998f-913d5d93048a","","","","","","SQ7149072","Date","March 30-April 26","","","","","","","","","","","310.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","a97fd16b-758f-4154-9a0a-40f2739e69f7","","","","","","SQ0467071","Date","April 13- May 10","","","","","","","","","","","310.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","5f5f38bb-878e-47bd-95cb-178c22a63e1c","","","","","","SQ3822247","Date","April 27-May 24","","","","","","","","","","","310.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","b7013ad1-b751-4e8b-867e-c24cefda5809","","","","","","SQ6396959","Date","May 11-June 7","","","","","","","","","","","310.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","c2196607-b434-4ca1-8bd1-d9985dd58b27","","","","","","SQ4837446","Date","May 25-June 21","","","","","","","","","","","310.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","55eddbb2-da2f-4ecd-bc52-a46edbe270d8","","","","","","SQ1896519","Date","June 8-July 5","","","","","","","","","","","310.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","71c0525e-49f8-46fc-bc11-5ce69c968e6d","","","","","","SQ5589595","Date","June 22-July 19","","","","","","","","","","","310.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","570fa12b-4162-4548-9146-60c846abf1bc","","","","","","SQ9976757","Date","July 6-August 2","","","","","","","","","","","310.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","5c1a47ae-281f-4206-bfab-aeff42d0ed08","","","","","","SQ5998918","Date","July 20-August 16","","","","","","","","","","","310.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"65413c6cba91bf706fc24d09","d7e09249-1132-4f07-a768-509da5301759","PHYSICAL","shop-classes","online-wset-level-2-award-in-spirits","Online WSET Level 2 Award in Spirits","<p class="""" style=""white-space:pre-wrap;""><span style=""color: rgb(29, 29, 29)"">Level 2 Award in Spirits ONLINE runs for a five-week session from the start date. You will need to procure the spirits that you will taste and submit notes for the course. SEBEVED will send you a study pack of the materials prior to the course.</span></p><p class="""" style=""white-space:pre-wrap;""><span style=""color: rgb(29, 29, 29)"">REFUNDS: Payments in full are due at the time of registration for the course, payable through the website. All courses are non-refundable, but you may transfer to another class up to three (3) weeks before the START of the course, and secure a spot in another course for no additional charge. All transfer requests must be received by email. Transfer requests received after this time will not be accepted.</span></p><p class="""" style=""white-space:pre-wrap;""><span style=""color: rgb(29, 29, 29)"">REASONABLE ADJUSTMENT: Please inform us at the time of booking if you require reasonable adjustment for the examination. SEBEVED strives to set up ALL candidates for success. Please contact us by email so that we may assist you: </span><a href=""mailto:phillip@subvinocompany.com?subject=Request%20for%20Reasonable%20Adjustment"" target=""""><span style=""color: rgb(29, 29, 29)"">phillip@subvinocompany.com</span></a><span style=""color: rgb(29, 29, 29)""> Before signing up, please read our </span><a href=""/policies"" target=""_blank""><span style=""text-decoration:underline""><span style=""color: rgb(29, 29, 29)"">Policies</span></span></a><span style=""color: rgb(29, 29, 29)""><br><br>Also, download the </span><a href=""https://www.wsetglobal.com/media/11713/wset_l2spirits_specification_en_may2022_issue2.pdf""><span style=""text-decoration:underline""><span style=""color: rgb(29, 29, 29)"">Specification for this Qualification</span></span></a><span style=""color: rgb(29, 29, 29)""> to understand the scope of this course.</span></p>","SQ1886899","Date","August 11-September 14","","","","","","","","","","","615.00","0.00","No","Unlimited","/online-spirits-classes","spirits, Online WSET Level 2 Spirits","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/65315255e6fb0c67c8a0d8e2/4b5a9eed-9d7d-49df-82a2-2b56f4959691/EN_Spirits%2C+Level+2+Award+-+Online+%281200x1200%29+2022.jpg"
"","2643b3e6-79dc-4d63-9313-57f0e2ba7f15","","","","","","SQ2781586","Date","October 6-November 9","","","","","","","","","","","615.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
